WOJ;POW;GMI;RODZ_GMI;SYM;SYM_UL;CECHA;NAZWA_1;NAZWA_2;STAN_NA
22;61;01;1;0933016;17557;ul.;Protazego;;2019-09-18
22;61;01;1;0933016;17568;ul.;Próżna;;2019-09-18
22;61;01;1;0933016;17630;ul.;Przebiśniegowa;;2019-09-18
22;61;01;1;0933016;17794;ul.;Przędzalnicza;;2019-09-18
22;61;01;1;0933016;17691;ul.;Przegalińska;;2019-09-18
22;61;01;1;0933016;17725;ul.;Przełom;;2019-09-18
22;61;01;1;0933016;17728;ul.;Przemian;;2019-09-18
22;61;01;1;0933016;17735;ul.;Przemyska;;2019-09-18
22;61;01;1;0933016;17742;ul.;Przemysłowa;;2019-09-18
22;61;01;1;0933016;17767;ul.;Przesmyk;;2019-09-18
22;61;01;1;0933016;17773;ul.;Przetoczna;;2019-09-18
22;61;01;1;0933016;17848;ul.;Przy Torze;;2019-09-18
22;61;01;1;0933016;17868;ul.;Przybrzeżna;;2019-09-18
22;61;01;1;0933016;17918;ul.;Przyjaciół;;2019-09-18
22;61;01;1;0933016;17921;ul.;Przyjazna;;2019-09-18
22;61;01;1;0933016;17933;ul.;Przyjemna;;2019-09-18
22;61;01;1;0933016;17970;ul.;Przyokopowa;;2019-09-18
22;61;01;1;0933016;17974;ul.;Przyrodników;;2019-09-18
22;61;01;1;0933016;18010;ul.;Przytulna;;2019-09-18
22;61;01;1;0933016;18015;ul.;Przywidzka;;2019-09-18
22;61;01;1;0933016;18049;ul.;Pszenna;;2019-09-18
22;61;01;1;0933016;18056;ul.;Ptasia;;2019-09-18
22;61;01;1;0933016;18079;ul.;Pucka;;2019-09-18
22;61;01;1;0933016;18178;ul.;Pusta;;2019-09-18
22;61;01;1;0933016;18243;ul.;Rabatki;;2019-09-18
22;61;01;1;0933016;18273;ul.;Racławicka;;2019-09-18
22;61;01;1;0933016;18292;ul.;Radarowa;;2019-09-18
22;61;01;1;0933016;18295;ul.;Radiowa;;2019-09-18
22;61;01;1;0933016;18306;ul.;Radna;;2019-09-18
22;61;01;1;0933016;18316;ul.;Radomska;;2019-09-18
22;61;01;1;0933016;18322;ul.;Radosna;;2019-09-18
22;61;01;1;0933016;18336;ul.;Radunicka;;2019-09-18
22;61;01;1;0933016;18337;ul.;Raduńska;;2019-09-18
22;61;01;1;0933016;18403;ul.;Rajska;;2019-09-18
22;61;01;1;0933016;18415;ul.;Rakietowa;;2019-09-18
22;61;01;1;0933016;18525;ul.;Reduta Dzik;;2019-09-18
22;61;01;1;0933016;18526;ul.;Reduta Miejska;;2019-09-18
22;61;01;1;0933016;18527;ul.;Reduta Miś;;2019-09-18
22;61;01;1;0933016;18528;ul.;Reduta Wilk;;2019-09-18
22;61;01;1;0933016;18529;ul.;Reduta Wyskok;;2019-09-18
22;61;01;1;0933016;18530;ul.;Reduta Żbik;;2019-09-18
22;61;01;1;0933016;18538;ul.;Refektarska;;2019-09-18
22;61;01;1;0933016;18541;ul.;Reformacka;;2019-09-18
22;61;01;1;0933016;18547;ul.;Regatowa;;2019-09-18
22;61;01;1;0933016;18566;ul.;Rejenta;;2019-09-18
22;61;01;1;0933016;18581;ul.;Rekowska;;2019-09-18
22;61;01;1;0933016;18588;ul.;Relaksowa;;2019-09-18
22;61;01;1;0933016;18599;ul.;Remusa;;2019-09-18
22;61;01;1;0933016;18603;ul.;Renesansowa;;2019-09-18
22;61;01;1;0933016;27625;ul.;de Plelo;Roberta;2019-09-18
22;61;01;1;0933016;05207;ul.;Fultona;Roberta;2019-09-18
22;61;01;1;0933016;19622;ul.;Schumana;Roberta;2019-09-18
22;61;01;1;0933016;18695;ul.;Robotnicza;;2019-09-18
22;61;01;1;0933016;18725;ul.;Rodzinna;;2019-09-18
22;61;01;1;0933016;18747;ul.;Rogalińska;;2019-09-18
22;61;01;1;0933016;18801;ul.;Rokitnikowa;;2019-09-18
22;61;01;1;0933016;18819;ul.;Rolna;;2019-09-18
22;61;01;1;0933016;03868;ul.;Dmowskiego;Romana;2019-09-18
22;61;01;1;0933016;14860;ul.;Ogryczaków;Romana i Apolonii;2019-09-18
22;61;01;1;0933016;25041;ul.;Wyrobka;Romana;2019-09-18
22;61;01;1;0933016;18842;ul.;Romańska;;2019-09-18
22;61;01;1;0933016;22965;ul.;Traugutta;Romualda;2019-09-18
22;61;01;1;0933016;55411;rondo;Rondo 4 Czerwca 1989 r.;;2019-09-18
22;61;01;1;0933016;50732;rondo;Rondo Graniczne Wolne Miasto Gdańsk - Rzeczpospolita Polska (1920 - 1939);;2019-09-18
22;61;01;1;0933016;48645;rondo;Rondo im. 77 pułku AK;;2019-09-18
22;61;01;1;0933016;55155;rondo;Rondo im. Anny Piaseckiej;;2019-09-18
22;61;01;1;0933016;50735;rondo;Rondo im. Guntera Grassa;;2019-09-18
22;61;01;1;0933016;48200;rondo;Rondo im. Mieczysława Jałowieckiego;;2019-09-18
22;61;01;1;0933016;48201;rondo;Rondo im. Raoula Wallenberga;;2019-09-18
22;61;01;1;0933016;53623;rondo;Rondo im. Stanisława Kowalskiego;;2019-09-18
22;61;01;1;0933016;50733;rondo;Rondo im. Tadeusza Bolduana;;2019-09-18
22;61;01;1;0933016;46170;rondo;Rondo im. Tadeusza Mazowieckiego;;2019-09-18
22;61;01;1;0933016;50509;rondo;Rondo Komitetu Obrony Robotników;;2019-09-18
22;61;01;1;0933016;41146;rondo;Rondo Ofiar Katynia;;2019-09-18
22;61;01;1;0933016;48359;rondo;Rondo Pamięci Męczeństwa Kresowian;;2019-09-18
22;61;01;1;0933016;44768;rondo;Rondo Pana Cogito;;2019-09-18
22;61;01;1;0933016;54738;rondo;Rondo Rybaków;;2019-09-18
22;61;01;1;0933016;18868;ul.;Rosiczki;;2019-09-18
22;61;01;1;0933016;18985;ul.;Równa;;2019-09-18
22;61;01;1;0933016;19000;ul.;Różana;;2019-09-18
22;61;01;1;0933016;32207;ul.;Różany Stok;;2019-09-18
22;61;01;1;0933016;18953;ul.;Rozłogi;;2019-09-18
22;61;01;1;0933016;18974;ul.;Rozwojowa;;2019-09-18
22;61;01;1;0933016;15395;ul.;Ostrowskiej;Róży;2019-09-18
22;61;01;1;0933016;19033;ul.;Rubinowa;;2019-09-18
22;61;01;1;0933016;19086;ul.;Rufowa;;2019-09-18
22;61;01;1;0933016;19094;ul.;Rumiankowa;;2019-09-18
22;61;01;1;0933016;19112;ul.;Rusałki;;2019-09-18
22;61;01;1;0933016;19142;ul.;Rybacka;;2019-09-18
22;61;01;1;0933016;30616;ul.;Rybackie Pobrzeże;;2019-09-18
22;61;01;1;0933016;19151;ul.;Rybaki Dolne;;2019-09-18
22;61;01;1;0933016;19152;ul.;Rybaki Górne;;2019-09-18
22;61;01;1;0933016;19175;ul.;Rybitwy;;2019-09-18
22;61;01;1;0933016;19178;ul.;Rybna;;2019-09-18
22;61;01;1;0933016;19185;ul.;Rybołowców;;2019-09-18
22;61;01;1;0933016;19186;ul.;Rycerska;;2019-09-18
22;61;01;1;0933016;26722;ul.;Rycerza Blizbora;;2019-09-18
22;61;01;1;0933016;19295;ul.;Rysia;;2019-09-18
22;61;01;1;0933016;27458;ul.;Tomczaka;Ryszarda;2019-09-18
22;61;01;1;0933016;23494;ul.;Wagnera;Ryszarda;2019-09-18
22;61;01;1;0933016;19326;ul.;Rzeczna;;2019-09-18
22;61;01;1;0933016;19329;al.;Rzeczypospolitej;;2019-09-18
22;61;01;1;0933016;19343;ul.;Rzepichy;;2019-09-18
22;61;01;1;0933016;19376;ul.;Rzęsna;;2019-09-18
22;61;01;1;0933016;19365;ul.;Rzeźnicka;;2019-09-18
22;61;01;1;0933016;19404;ul.;Sadowa;;2019-09-18
22;61;01;1;0933016;19444;ul.;Salwator;;2019-09-18
22;61;01;1;0933016;19455;ul.;Sambora;;2019-09-18
22;61;01;1;0933016;11079;ul.;Lindego;Samuela;2019-09-18
22;61;01;1;0933016;19491;ul.;Sandomierska;;2019-09-18
22;61;01;1;0933016;37519;ul.;Saneczkarska;;2019-09-18
22;61;01;1;0933016;19502;ul.;Sanocka;;2019-09-18
22;61;01;1;0933016;19506;ul.;Saperów;;2019-09-18
22;61;01;1;0933016;19536;ul.;Sarnia;;2019-09-18
22;61;01;1;0933016;19549;ul.;Sasankowa;;2019-09-18
22;61;01;1;0933016;19585;ul.;Sąsiedzka;;2019-09-18
22;61;01;1;0933016;19553;ul.;Satelitarna;;2019-09-18
22;61;01;1;0933016;19555;ul.;Saturna;;2019-09-18
22;61;01;1;0933016;22298;ul.;Ścieżki;;2019-09-18
22;61;01;1;0933016;08576;ul.;Klonowicza;Sebastiana;2019-09-18
22;61;01;1;0933016;19637;ul.;Secesyjna;;2019-09-18
22;61;01;1;0933016;33818;ul.;Seleny;;2019-09-18
22;61;01;1;0933016;19691;ul.;Serbska;;2019-09-18
22;61;01;1;0933016;19692;ul.;Serdeczna;;2019-09-18
22;61;01;1;0933016;05867;ul.;Goszczyńskiego;Seweryna;2019-09-18
22;61;01;1;0933016;19742;ul.;Sianowska;;2019-09-18
22;61;01;1;0933016;19776;ul.;Siedlicka;;2019-09-18
22;61;01;1;0933016;19802;ul.;Sielska;;2019-09-18
22;61;01;1;0933016;19836;ul.;Sienna;;2019-09-18
22;61;01;1;0933016;19837;ul.;Sienna Grobla;;2019-09-18
22;61;01;1;0933016;19838;ul.;Siennicka;;2019-09-18
22;61;01;1;0933016;19845;ul.;Sierakowicka;;2019-09-18
22;61;01;1;0933016;19854;ul.;Sieroca;;2019-09-18
22;61;01;1;0933016;19884;ul.;Sierpniowa;;2019-09-18
22;61;01;1;0933016;19885;ul.;Sierpowa;;2019-09-18
22;61;01;1;0933016;19944;ul.;Sitowie;;2019-09-18
22;61;01;1;0933016;20015;ul.;Skarpowa;;2019-09-18
22;61;01;1;0933016;20045;ul.;Skiby;;2019-09-18
22;61;01;1;0933016;20137;ul.;Skrajna;;2019-09-18
22;61;01;1;0933016;55412;skwer;Skwer Gyddanyzc;;2019-09-18
22;61;01;1;0933016;46919;skwer;Skwer im. Anny Walentynowicz;;2019-09-18
22;61;01;1;0933016;49147;skwer;Skwer im. Danuty Siedzikówny "Inki";;2019-09-18
22;61;01;1;0933016;54172;skwer;Skwer im. Harcerzy Polskich w byłym Wolnym Mieście Gdańsku;;2019-09-18
22;61;01;1;0933016;54352;skwer;Skwer im. Ireny Jarockiej;;2019-09-18
22;61;01;1;0933016;54858;skwer;Skwer Sąsiadów;;2019-09-18
22;61;01;1;0933016;22308;ul.;Śląska;;2019-09-18
22;61;01;1;0933016;22339;ul.;Śliwkowa;;2019-09-18
22;61;01;1;0933016;20229;ul.;Słodowników;;2019-09-18
22;61;01;1;0933016;20235;ul.;Słomiana;;2019-09-18
22;61;01;1;0933016;20254;ul.;Słoneczna;;2019-09-18
22;61;01;1;0933016;31899;ul.;Słoneczna Dolina;;2019-09-18
22;61;01;1;0933016;20258;ul.;Słonecznikowa;;2019-09-18
22;61;01;1;0933016;20294;ul.;Słowiańska;;2019-09-18
22;61;01;1;0933016;20303;ul.;Słowików;;2019-09-18
22;61;01;1;0933016;20316;ul.;Słupska;;2019-09-18
22;61;01;1;0933016;22353;ul.;Śluza;;2019-09-18
22;61;01;1;0933016;27751;ul.;Służebna;;2019-09-18
22;61;01;1;0933016;20330;ul.;Smęgorzyńska;;2019-09-18
22;61;01;1;0933016;20332;ul.;Smętna;;2019-09-18
22;61;01;1;0933016;22376;ul.;Śmigłowa;;2019-09-18
22;61;01;1;0933016;20353;ul.;Smoleńska;;2019-09-18
22;61;01;1;0933016;20369;ul.;Smolna;;2019-09-18
22;61;01;1;0933016;20388;ul.;Smugowa;;2019-09-18
22;61;01;1;0933016;22382;ul.;Śniadeckich;;2019-09-18
22;61;01;1;0933016;22400;ul.;Śnieżna;;2019-09-18
22;61;01;1;0933016;27626;ul.;Snycerzy;;2019-09-18
22;61;01;1;0933016;20438;ul.;Sobieszewska;;2019-09-18
22;61;01;1;0933016;20451;ul.;Sobolowa;;2019-09-18
22;61;01;1;0933016;20459;ul.;Sobótki;;2019-09-18
22;61;01;1;0933016;20463;ul.;Sochaczewska;;2019-09-18
22;61;01;1;0933016;20478;ul.;Sokola;;2019-09-18
22;61;01;1;0933016;20522;ul.;Solec;;2019-09-18
22;61;01;1;0933016;20556;ul.;Sołecka;;2019-09-18
22;61;01;1;0933016;29221;ul.;Somińska;;2019-09-18
22;61;01;1;0933016;20582;ul.;Sopocka;;2019-09-18
22;61;01;1;0933016;20598;ul.;Sosnowa;;2019-09-18
22;61;01;1;0933016;20615;ul.;Sowia;;2019-09-18
22;61;01;1;0933016;20639;ul.;Sówki;;2019-09-18
22;61;01;1;0933016;20641;ul.;Spacerowa;;2019-09-18
22;61;01;1;0933016;20645;ul.;Spadochroniarzy;;2019-09-18
22;61;01;1;0933016;20649;ul.;Spadzista;;2019-09-18
22;61;01;1;0933016;20661;ul.;Spichrzowa;;2019-09-18
22;61;01;1;0933016;20677;ul.;Spokojna;;2019-09-18
22;61;01;1;0933016;20683;ul.;Sportowa;;2019-09-18
22;61;01;1;0933016;20732;ul.;Srebrna;;2019-09-18
22;61;01;1;0933016;20737;ul.;Srebrniki;;2019-09-18
22;61;01;1;0933016;21107;ul.;Stągiewna;;2019-09-18
22;61;01;1;0933016;20801;ul.;Stajenna;;2019-09-18
22;61;01;1;0933016;20808;ul.;Stalowa;;2019-09-18
22;61;01;1;0933016;03655;ul.;Dąbka;Stanisława;2019-09-18
22;61;01;1;0933016;04337;ul.;Dubois;Stanisława;2019-09-18
22;61;01;1;0933016;06563;ul.;Hebanowskiego;Stanisława;2019-09-18
22;61;01;1;0933016;09111;ul.;Konarskiego;Stanisława;2019-09-18
22;61;01;1;0933016;10402;ul.;Kunickiego;Stanisława;2019-09-18
22;61;01;1;0933016;38956;ul.;Lema;Stanisława;2019-09-18
22;61;01;1;0933016;12130;ul.;Małachowskiego;Stanisława;2019-09-18
22;61;01;1;0933016;13246;ul.;Moniuszki;Stanisława;2019-09-18
22;61;01;1;0933016;14289;ul.;Noakowskiego;Stanisława;2019-09-18
22;61;01;1;0933016;15876;ul.;Pawłowskiego;Stanisława;2019-09-18
22;61;01;1;0933016;20027;ul.;Skarżyńskiego;Stanisława;2019-09-18
22;61;01;1;0933016;20554;ul.;Sołdka;Stanisława;2019-09-18
22;61;01;1;0933016;21071;ul.;Staszica;Stanisława;2019-09-18
22;61;01;1;0933016;23802;ul.;Wąsowicza;Stanisława;2019-09-18
22;61;01;1;0933016;24437;ul.;Witkiewicza;Stanisława;2019-09-18
22;61;01;1;0933016;24742;ul.;Worcella;Stanisława;2019-09-18
22;61;01;1;0933016;25084;ul.;Wyspiańskiego;Stanisława;2019-09-18
22;61;01;1;0933016;20876;ul.;Stara Stocznia;;2019-09-18
22;61;01;1;0933016;20880;ul.;Stara Twierdza;;2019-09-18
22;61;01;1;0933016;20889;ul.;Stare Domki;;2019-09-18
22;61;01;1;0933016;20932;ul.;Starodworska;;2019-09-18
22;61;01;1;0933016;20935;ul.;Starogardzka;;2019-09-18
22;61;01;1;0933016;20998;ul.;Starowiejska;;2019-09-18
22;61;01;1;0933016;21001;ul.;Starowiślna;;2019-09-18
22;61;01;1;0933016;21011;ul.;Startowa;;2019-09-18
22;61;01;1;0933016;21016;ul.;Stary Dwór;;2019-09-18
22;61;01;1;0933016;21034;ul.;Stary Rynek Oliwski;;2019-09-18
22;61;01;1;0933016;21108;ul.;Steczka;;2019-09-18
22;61;01;1;0933016;00891;ul.;Stefana Batorego;;2019-09-18
22;61;01;1;0933016;03283;ul.;Czarnieckiego;Stefana;2019-09-18
22;61;01;1;0933016;04307;ul.;Drzewieckiego;Stefana;2019-09-18
22;61;01;1;0933016;07240;ul.;Jaracza;Stefana;2019-09-18
22;61;01;1;0933016;08458;ul.;Kisielewskiego;Stefana;2019-09-18
22;61;01;1;0933016;12999;ul.;Miraua;Stefana;2019-09-18
22;61;01;1;0933016;14914;ul.;Okrzei;Stefana;2019-09-18
22;61;01;1;0933016;18440;ul.;Ramułta;Stefana;2019-09-18
22;61;01;1;0933016;26469;ul.;Żeromskiego;Stefana;2019-09-18
22;61;01;1;0933016;19674;ul.;Sempołowskiej;Stefanii;2019-09-18
22;61;01;1;0933016;21166;ul.;Stępkarska;;2019-09-18
22;61;01;1;0933016;21150;ul.;Sternicza;;2019-09-18
22;61;01;1;0933016;21180;ul.;Stężycka;;2019-09-18
22;61;01;1;0933016;21190;ul.;Stoczniowców;;2019-09-18
22;61;01;1;0933016;21206;ul.;Stogi;;2019-09-18
22;61;01;1;0933016;21221;ul.;Stokłosy;;2019-09-18
22;61;01;1;0933016;21227;ul.;Stokrotki;;2019-09-18
22;61;01;1;0933016;21231;ul.;Stolarska;;2019-09-18
22;61;01;1;0933016;21238;ul.;Stolema;;2019-09-18
22;61;01;1;0933016;21240;ul.;Stolnika;;2019-09-18
22;61;01;1;0933016;21246;ul.;Storczykowa;;2019-09-18
22;61;01;1;0933016;21258;ul.;Straganiarska;;2019-09-18
22;61;01;1;0933016;21260;ul.;Strajku Dokerów;;2019-09-18
22;61;01;1;0933016;33875;ul.;Straszyńska;;2019-09-18
22;61;01;1;0933016;21293;ul.;Stroma;;2019-09-18
22;61;01;1;0933016;21363;ul.;Strzelca;;2019-09-18
22;61;01;1;0933016;26928;ul.;Strzelców Karpackich;;2019-09-18
22;61;01;1;0933016;21381;ul.;Strzelecka;;2019-09-18
22;61;01;1;0933016;21487;ul.;Subisława;;2019-09-18
22;61;01;1;0933016;21489;ul.;Sucha;;2019-09-18
22;61;01;1;0933016;43130;ul.;Sudomska;;2019-09-18
22;61;01;1;0933016;21541;ul.;Sukiennicza;;2019-09-18
22;61;01;1;0933016;55154;ul.;Sulęczyńska;;2019-09-18
22;61;01;1;0933016;21565;ul.;Sulmińska;;2019-09-18
22;61;01;1;0933016;21614;ul.;Suwalska;;2019-09-18
22;61;01;1;0933016;00729;ul.;Barbary;św.;2019-09-18
22;61;01;1;0933016;02047;ul.;Alberta;św. Brata;2019-09-18
22;61;01;1;0933016;04346;ul.;św. Ducha;;2019-09-18
22;61;01;1;0933016;06783;ul.;Huberta;św.;2019-09-18
22;61;01;1;0933016;29233;pl.;Jana Apostoła;św.;2019-09-18
22;61;01;1;0933016;35445;rondo;Jana de La Salle;św.;2019-09-18
22;61;01;1;0933016;16303;ul.;Piotra;św.;2019-09-18
22;61;01;1;0933016;23017;ul.;św. Trójcy;;2019-09-18
22;61;01;1;0933016;21620;ul.;Swarzewska;;2019-09-18
22;61;01;1;0933016;22454;ul.;Świbnieńska;;2019-09-18
22;61;01;1;0933016;22461;ul.;Świdnicka;;2019-09-18
22;61;01;1;0933016;22508;ul.;Świerkowa;;2019-09-18
22;61;01;1;0933016;22548;ul.;Świętojańska;;2019-09-18
22;61;01;1;0933016;22552;ul.;Świętokrzyska;;2019-09-18
22;61;01;1;0933016;22555;ul.;Świętopełka;;2019-09-18
22;61;01;1;0933016;33008;ul.;Świstaka;;2019-09-18
22;61;01;1;0933016;22581;ul.;Świtezianki;;2019-09-18
22;61;01;1;0933016;21629;ul.;Swojska;;2019-09-18
22;61;01;1;0933016;21641;ul.;Sybiraków;;2019-09-18
22;61;01;1;0933016;21666;ul.;Sympatyczna;;2019-09-18
22;61;01;1;0933016;21670;ul.;Synów Pułku;;2019-09-18
22;61;01;1;0933016;21681;ul.;Syriusza;;2019-09-18
22;61;01;1;0933016;21705;ul.;Szafarnia;;2019-09-18
22;61;01;1;0933016;21712;ul.;Szafirowa;;2019-09-18
22;61;01;1;0933016;21721;ul.;Szafranowa;;2019-09-18
22;61;01;1;0933016;21737;ul.;Szalupowa;;2019-09-18
22;61;01;1;0933016;21768;ul.;Szara;;2019-09-18
22;61;01;1;0933016;21779;ul.;Szarotki;;2019-09-18
22;61;01;1;0933016;21805;ul.;Szczecińska;;2019-09-18
22;61;01;1;0933016;16226;ul.;Pileckiego;Szczepana;2019-09-18
22;61;01;1;0933016;21846;ul.;Szczęśliwa;;2019-09-18
22;61;01;1;0933016;31133;ul.;Szczodra;;2019-09-18
22;61;01;1;0933016;21869;ul.;Szczygla;;2019-09-18
22;61;01;1;0933016;21885;ul.;Szczytników;;2019-09-18
22;61;01;1;0933016;21922;ul.;Szermiercza;;2019-09-18
22;61;01;1;0933016;21925;ul.;Szeroka;;2019-09-18
22;61;01;1;0933016;21947;ul.;Szewska;;2019-09-18
22;61;01;1;0933016;21954;ul.;Szklana Huta;;2019-09-18
22;61;01;1;0933016;21964;ul.;Szklary;;2019-09-18
22;61;01;1;0933016;21967;ul.;Szkocka;;2019-09-18
22;61;01;1;0933016;21970;ul.;Szkolna;;2019-09-18
22;61;01;1;0933016;21983;ul.;Szkutnicza;;2019-09-18
22;61;01;1;0933016;22003;ul.;Szmaragdowa;;2019-09-18
22;61;01;1;0933016;22028;ul.;Szopy;;2019-09-18
22;61;01;1;0933016;22059;ul.;Szpaki;;2019-09-18
22;61;01;1;0933016;22073;ul.;Szpitalna;;2019-09-18
22;61;01;1;0933016;22112;ul.;Sztormowa;;2019-09-18
22;61;01;1;0933016;22121;ul.;Sztutowska;;2019-09-18
22;61;01;1;0933016;22164;ul.;Szuwary;;2019-09-18
22;61;01;1;0933016;22210;ul.;Szybowcowa;;2019-09-18
22;61;01;1;0933016;22250;ul.;Szymbarska;;2019-09-18
22;61;01;1;0933016;29218;ul.;Szynszylowa;;2019-09-18
22;61;01;1;0933016;22276;ul.;Szyprów;;2019-09-18
22;61;01;1;0933016;22591;ul.;Taborowa;;2019-09-18
22;61;01;1;0933016;02157;ul.;Browicza;Tadeusza;2019-09-18
22;61;01;1;0933016;03305;ul.;Czarnowskiego;Tadeusza;2019-09-18
22;61;01;1;0933016;06419;ul.;Gwiazdowskiego;Tadeusza;2019-09-18
22;61;01;1;0933016;41595;ul.;Jasińskiego;Tadeusza;2019-09-18
22;61;01;1;0933016;09582;ul.;Kościuszki;Tadeusza;2019-09-18
22;61;01;1;0933016;35654;pl.;Polaka;Tadeusza;2019-09-18
22;61;01;1;0933016;18575;ul.;Rejtana;Tadeusza;2019-09-18
22;61;01;1;0933016;21654;ul.;Sygietyńskiego;Tadeusza;2019-09-18
22;61;01;1;0933016;23235;ul.;Tylewskiego;Tadeusza;2019-09-18
22;61;01;1;0933016;23859;ul.;Wendy;Tadeusza;2019-09-18
22;61;01;1;0933016;22617;ul.;Tama Pędzichowska;;2019-09-18
22;61;01;1;0933016;22622;ul.;Tamka;;2019-09-18
22;61;01;1;0933016;22625;ul.;Tandeta;;2019-09-18
22;61;01;1;0933016;22626;ul.;Taneczna;;2019-09-18
22;61;01;1;0933016;22639;ul.;Tarasy;;2019-09-18
22;61;01;1;0933016;22644;ul.;Tarcice;;2019-09-18
22;61;01;1;0933016;22651;ul.;Targ Drzewny;;2019-09-18
22;61;01;1;0933016;54173;ul.;Targ Maślany;;2019-09-18
22;61;01;1;0933016;22652;ul.;Targ Rakowy;;2019-09-18
22;61;01;1;0933016;22654;ul.;Targ Rybny;;2019-09-18
22;61;01;1;0933016;22655;ul.;Targ Sienny;;2019-09-18
22;61;01;1;0933016;22656;ul.;Targ Węglowy;;2019-09-18
22;61;01;1;0933016;22673;ul.;Tarniny;;2019-09-18
22;61;01;1;0933016;22681;ul.;Tarnowska;;2019-09-18
22;61;01;1;0933016;22690;ul.;Tartaczna;;2019-09-18
22;61;01;1;0933016;22717;ul.;Tatrzańska;;2019-09-18
22;61;01;1;0933016;22723;ul.;Teatralna;;2019-09-18
22;61;01;1;0933016;22777;ul.;Tęczowa;;2019-09-18
22;61;01;1;0933016;22735;ul.;Teleskopowa;;2019-09-18
22;61;01;1;0933016;22736;ul.;Telewizyjna;;2019-09-18
22;61;01;1;0933016;22739;ul.;Telimeny;;2019-09-18
22;61;01;1;0933016;22740;ul.;Temidy;;2019-09-18
22;61;01;1;0933016;22744;ul.;Tenisowa;;2019-09-18
22;61;01;1;0933016;28474;ul.;Lenartowicza;Teofila;2019-09-18
22;61;01;1;0933016;22775;ul.;Tezeusza;;2019-09-18
22;61;01;1;0933016;22794;ul.;Tkacka;;2019-09-18
22;61;01;1;0933016;22812;ul.;Tobiasza;;2019-09-18
22;61;01;1;0933016;22824;ul.;Tokarska;;2019-09-18
22;61;01;1;0933016;22835;ul.;Tolkmicka;;2019-09-18
22;61;01;1;0933016;04729;ul.;Edisona;Tomasza;2019-09-18
22;61;01;1;0933016;22871;ul.;Topazowa;;2019-09-18
22;61;01;1;0933016;22880;ul.;Topolowa;;2019-09-18
22;61;01;1;0933016;22902;ul.;Toruńska;;2019-09-18
22;61;01;1;0933016;22907;ul.;Towarowa;;2019-09-18
22;61;01;1;0933016;30400;ul.;Trakt św. Wojciecha;;2019-09-18
22;61;01;1;0933016;22941;ul.;Trałowa;;2019-09-18
22;61;01;1;0933016;22949;ul.;Transportowców;;2019-09-18
22;61;01;1;0933016;22953;ul.;Trapowa;;2019-09-18
22;61;01;1;0933016;22968;ul.;Trawki;;2019-09-18
22;61;01;1;0933016;23024;ul.;Trubadurów;;2019-09-18
22;61;01;1;0933016;31134;pl.;Trzeciego Tysiąclecia;;2019-09-18
22;61;01;1;0933016;23103;ul.;Trzy Lipy;;2019-09-18
22;61;01;1;0933016;23118;ul.;Tuchomska;;2019-09-18
22;61;01;1;0933016;23130;ul.;Tulipanów;;2019-09-18
22;61;01;1;0933016;50153;inne;Tunel im. abp. Tadeusza Gocłowskiego;;2019-09-18
22;61;01;1;0933016;47238;inne;Tunel im. Grzegorza Oryszczaka;;2019-09-18
22;61;01;1;0933016;23160;ul.;Turkusowa;;2019-09-18
22;61;01;1;0933016;23184;ul.;Turystyczna;;2019-09-18
22;61;01;1;0933016;23186;ul.;Turzycowa;;2019-09-18
22;61;01;1;0933016;23200;ul.;Twarda;;2019-09-18
22;61;01;1;0933016;23245;ul.;Tymiankowa;;2019-09-18
22;61;01;1;0933016;23270;ul.;Tysiąclecia;;2019-09-18
22;61;01;1;0933016;02663;ul.;Chałubińskiego;Tytusa;2019-09-18
22;61;01;1;0933016;23285;ul.;U Furty;;2019-09-18
22;61;01;1;0933016;23289;ul.;Ubocze;;2019-09-18
22;61;01;1;0933016;23299;ul.;Uczniowska;;2019-09-18
22;61;01;1;0933016;23306;ul.;Ugory;;2019-09-18
22;61;01;1;0933016;23318;ul.;Ujeścisko;;2019-09-18
22;61;01;1;0933016;23327;ul.;Ukośna;;2019-09-18
22;61;01;1;0933016;23329;ul.;Ukryta;;2019-09-18
22;61;01;1;0933016;23345;ul.;Ułańska;;2019-09-18
22;61;01;1;0933016;30843;ul.;Urana;;2019-09-18
22;61;01;1;0933016;23386;ul.;Uranowa;;2019-09-18
22;61;01;1;0933016;23406;ul.;Urocza;;2019-09-18
22;61;01;1;0933016;23420;ul.;Urwista;;2019-09-18
22;61;01;1;0933016;23430;ul.;Ustronie;;2019-09-18
22;61;01;1;0933016;23456;ul.;Uzdrowiskowa;;2019-09-18
22;61;01;1;0933016;31784;ul.;Victorii;;2019-09-18
22;61;01;1;0933016;04472;ul.;Dwór;VII;2019-09-18
22;61;01;1;0933016;00623;ul.;Balcerskiego;Wacława;2019-09-18
22;61;01;1;0933016;31486;ul.;Kłoczkowskiego;Wacława;2019-09-18
22;61;01;1;0933016;23485;ul.;Wadowicka;;2019-09-18
22;61;01;1;0933016;23499;ul.;Wajdeloty;;2019-09-18
22;61;01;1;0933016;23527;ul.;Walecznych;;2019-09-18
22;61;01;1;0933016;23586;ul.;Wałowa;;2019-09-18
22;61;01;1;0933016;23589;pl.;Wałowy;;2019-09-18
22;61;01;1;0933016;23596;ul.;Wały Jagiellońskie;;2019-09-18
22;61;01;1;0933016;23602;ul.;Wały Piastowskie;;2019-09-18
